43.1702003	-89.5497971
43.1697998	-89.5447998
43.1987991	-89.5868988
43.153801	-89.5569992
43.1529999	-89.5457001
43.1259995	-89.5635986
43.1259995	-89.574501
43.1226006	-89.5328979
43.148201	-89.4681015
43.1609993	-89.4651031
43.1478004	-89.4598999
43.1488991	-89.4518967
43.1666985	-89.4717026
43.1696014	-89.5307007
43.1780014	-89.4785995
43.2196999	-89.441803
43.2248001	-89.5178986
43.2354012	-89.5203018
43.1635017	-89.4608002
43.1959991	-89.4356003
43.1968002	-89.5034027
43.2714996	-89.3850021
43.273201	-89.382103
43.2653999	-89.4016037
43.277401	-89.3796005
43.2748985	-89.3725967
43.283699	-89.4039001
43.2056999	-89.3778992
43.2350006	-89.3892975
43.2285004	-89.3223038
43.2387009	-89.3114014
43.1954994	-89.3641968
43.2100983	-89.2738037
43.2444992	-89.3010025
43.2033997	-89.5521011
43.1949997	-89.5595016
43.1955986	-89.5334015
43.2266006	-89.3581009
43.1903		-89.4852982
43.2108994	-89.5988007
43.2613983	-89.4776001
43.2691994	-89.4738998
43.2001991	-89.3651962
43.1855011	-89.3672028
43.2596016	-89.3796005
43.2755013	-89.3908997
43.2813988	-89.3864975
43.263401	-89.2769012
43.2681999	-89.2759018
43.2667999	-89.2598038
43.2683983	-89.2522964
43.2522011	-89.2656021
43.2472		-89.300499
43.2389984	-89.2916031
43.2113991	-89.2805023
43.1817017	-89.5662003
43.1757011	-89.5598984
43.1832008	-89.5538025
43.1701012	-89.5677032
43.2052002	-89.5856018
43.2067986	-89.5863037
43.2117996	-89.5792007
43.1534996	-89.5519028
43.1405983	-89.5477982
43.1389008	-89.5539017
43.1297989	-89.5431976
43.1263008	-89.5513992
43.1394997	-89.5828018
43.1242981	-89.5355988
43.1228981	-89.5306015
43.1263008	-89.5169983
43.1293983	-89.4878998
43.1360016	-89.4901962
43.1399994	-89.5052032
43.1408997	-89.5356979
43.1486015	-89.5262985
43.1553993	-89.5304031
43.1519012	-89.5138016
43.1489983	-89.4925003
43.1484985	-89.4857025
43.1576004	-89.4906998
43.1371994	-89.4744034
43.1633987	-89.4853973
43.1635017	-89.490303
43.1629982	-89.520401
43.1762009	-89.5140991
43.1660995	-89.5354004
43.1707001	-89.5366974
43.1744995	-89.5409012
43.1773987	-89.5261993
43.1804008	-89.5279007
43.1785011	-89.5472031
43.1908989	-89.5143967
43.1913986	-89.5082016
43.1767998	-89.4833984
43.1801987	-89.4834976
43.2262993	-89.5859985
43.2167015	-89.5633011
43.2186012	-89.5201035
43.2188988	-89.4841003
43.2192993	-89.4787979
43.2139015	-89.4787979
43.2144012	-89.4497986
43.2071991	-89.4354019
43.2075005	-89.4244995
43.2074013	-89.4147034
43.225399	-89.4225998
43.2275009	-89.4402008
43.2242012	-89.4461975
43.2290001	-89.4532013
43.2265015	-89.4605026
43.2305984	-89.4702988
43.2271996	-89.4910965
43.2233009	-89.4953003
43.223999	-89.4994965
43.2232018	-89.507103
43.2308006	-89.5151978
43.2331009	-89.5223999
43.2299995	-89.5406036
43.2237015	-89.5258026
43.2249985	-89.547699
43.2361984	-89.5394974
43.2421989	-89.5285034
43.2396011	-89.5149002
43.2425995	-89.5072021
43.2416		-89.4819031
43.2405014	-89.4778976
43.2389984	-89.4828033
43.2363014	-89.4637985
43.2495995	-89.4677963
43.2509995	-89.4654007
43.2639999	-89.4701004
43.2668991	-89.4732971
43.2714996	-89.461998
43.2509995	-89.4849014
43.1721001	-89.4093018
43.2061996	-89.4910965
43.1985016	-89.5158997
43.2391014	-89.4505005
43.2495995	-89.4573975
43.2672997	-89.419899
43.2717018	-89.4229965
43.2831001	-89.4509964
43.2882004	-89.450798
43.2545013	-89.4505997
43.2602005	-89.4029999
43.2733994	-89.3263016
43.2765999	-89.3035965
43.2681999	-89.2957993
43.2755013	-89.2863998
43.2748985	-89.2835007
43.2481003	-89.392601
43.1949005	-89.3887024
43.2190018	-89.4064026
43.2200012	-89.4132004
43.2327003	-89.4228973
43.2249985	-89.4007034
43.2388		-89.3188019
43.2537994	-89.3167038
43.2456017	-89.4372025
43.2153015	-89.3125
43.1935005	-89.3290024
43.2235985	-89.2497025
43.2246017	-89.2434998
43.2246017	-89.2553024
43.2318993	-89.2662964
43.2172012	-89.2781982
43.2223015	-89.2819977
43.2263985	-89.2979965
43.2550011	-89.2838974
43.2389984	-89.2774963
43.2490005	-89.2640991
43.25	        -89.254097
43.2677994	-89.2730026
43.1925011	-89.5501022
43.196701	-89.530899
43.1393013	-89.5586014
43.1792984	-89.5178986
43.178299	-89.4965973
43.2064018	-89.5212021
43.2025986	-89.5406036
43.2169991	-89.5840988
43.232399	-89.5010986
43.214901	-89.3760986
43.2369003	-89.3796005
43.2700005	-89.346199
43.2038994	-89.292099
43.1282997	-89.4730988
43.1525993	-89.471199
43.1599007	-89.5000992
43.1641006	-89.4777985
43.169899	-89.4971008
43.1864014	-89.5758972
43.2069016	-89.5643997
43.2470016	-89.5035019
43.2565994	-89.441803
43.2088013	-89.3968964
43.2331009	-89.3785019
43.277401	-89.3097992
43.2498016	-89.2911987
43.2346001	-89.3013
43.2226982	-89.2975998
43.2033997	-89.414299
